CAGR,0.11329924474958442
Vol,0.08031549726479519
Sharpe,1.2554795491749584
Sortino,1.8049948560888527
Total Return,6.0975560303596135
Max DD,-0.14002978821840573
VaR,-0.013866599380536132
CVaR,-0.01818467904530492
Beta,0.11236407661190975
Alpha,0.10378785689620029
R2,0.07270697089501954
Treynor,0.8973905837008406
Leverage,1.0
