CAGR,0.08826764079284666
Vol,0.0603478184998468
Sharpe,1.2607253911154273
Sortino,1.8171628102328152
Total Return,3.74978648766802
Max DD,-0.10509021925859097
VaR,-0.010349746109426515
CVaR,-0.013696908066097534
Beta,0.08558018467376052
Alpha,0.08117848881732281
R2,0.07470386469049861
Treynor,0.8890145232943093
Leverage,0.5
