CAGR,0.0637836431691694
Vol,0.040317967448302426
Sharpe,1.2865508053761392
Sortino,1.8642392483490253
Total Return,2.154126227872551
Max DD,-0.06888528996291332
VaR,-0.006941705424927134
CVaR,-0.009160190231740844
Beta,0.05792211358516659
Alpha,0.05908817820838519
R2,0.07666750398667366
Treynor,0.8955321254890506
Leverage,0.0
