Date,Adj Close
1/4/1999,6.191122785
1/5/1999,6.211397141
1/6/1999,6.221392131
1/7/1999,6.17137566
1/8/1999,6.163456981
1/11/1999,6.147946387
1/12/1999,6.123692393
1/13/1999,6.107585004
1/14/1999,6.075057115
1/15/1999,6.092686906
1/18/1999,6.09265917
1/19/1999,6.119885071
1/20/1999,6.099299789
1/21/1999,6.087756507
1/22/1999,6.083634407
1/25/1999,6.096700162
1/26/1999,6.076541854
1/27/1999,6.03919607
1/28/1999,5.987435235
1/29/1999,5.944929683
2/1/1999,5.967634375
2/2/1999,5.994518414
2/3/1999,6.013426974
2/4/1999,6.021332149
2/5/1999,5.989574684
2/8/1999,5.988694464
2/9/1999,5.982611252
2/10/1999,5.920617435
2/11/1999,5.892784546
2/12/1999,5.840899033
2/15/1999,5.840872444
2/16/1999,5.840760561
2/17/1999,5.818899035
2/18/1999,5.8422
2/19/1999,5.834113315
2/22/1999,5.897586324
2/23/1999,5.897175666
2/24/1999,5.896082685
2/25/1999,5.878571313
2/26/1999,5.856667664
3/1/1999,5.877025223
3/2/1999,5.867318141
3/3/1999,5.857227348
3/4/1999,5.854130299
3/5/1999,5.868432045
3/8/1999,5.85906633
3/9/1999,5.874604588
3/10/1999,5.863661122
3/11/1999,5.859114243
3/12/1999,5.860281577
3/15/1999,5.832195892
3/16/1999,5.807010164
3/17/1999,5.807452796
3/18/1999,5.777704687
3/19/1999,5.772518692
3/22/1999,5.721194214
3/23/1999,5.694261257
3/24/1999,5.704042881
3/25/1999,5.708238404
3/26/1999,5.713926329
3/29/1999,5.781614103
3/30/1999,5.807129582
3/31/1999,5.854775267
4/1/1999,5.817992637
4/2/1999,5.817966152
4/5/1999,5.828684936
4/6/1999,5.800047122
4/7/1999,5.77528977
4/8/1999,5.778802547
4/9/1999,5.783594467
4/12/1999,5.835374505
4/13/1999,5.864811346
4/14/1999,5.941278294
4/15/1999,6.040513459
4/16/1999,6.261948856
4/19/1999,6.369112355
4/20/1999,6.36004414
4/21/1999,6.379671141
4/22/1999,6.402282585
4/23/1999,6.411846823
4/26/1999,6.372762085
4/27/1999,6.332142776
4/28/1999,6.359486694
4/29/1999,6.345131887
4/30/1999,6.418352139
5/3/1999,6.442838675
5/4/1999,6.440805458
5/5/1999,6.478508737
5/6/1999,6.492463693
5/7/1999,6.517375799
5/10/1999,6.610589149
5/11/1999,6.649442116
5/12/1999,6.669748617
5/13/1999,6.670528311
5/14/1999,6.600790777
5/17/1999,6.554886375
5/18/1999,6.508513419
5/19/1999,6.545916238
5/20/1999,6.609623631
5/21/1999,6.653974892
5/24/1999,6.629643684
5/25/1999,6.616567808
5/26/1999,6.558429182
5/27/1999,6.562406791
5/28/1999,6.588297423
5/31/1999,6.588267431
6/1/1999,6.579412611
6/2/1999,6.571197349
6/3/1999,6.589200616
6/4/1999,6.592581135
6/7/1999,6.592039549
6/8/1999,6.572569781
6/9/1999,6.561413207
6/10/1999,6.531925549
6/11/1999,6.503205509
6/14/1999,6.489619478
6/15/1999,6.549272046
6/16/1999,6.586884421
6/17/1999,6.589497477
6/18/1999,6.567811694
6/21/1999,6.557636021
6/22/1999,6.520945134
6/23/1999,6.483828293
6/24/1999,6.442704691
6/25/1999,6.422767841
6/28/1999,6.47512882
6/29/1999,6.464825963
6/30/1999,6.471233353
7/1/1999,6.456966226
7/2/1999,6.465931246
7/5/1999,6.465901811
7/6/1999,6.439827178
7/7/1999,6.398364445
7/8/1999,6.347993094
7/9/1999,6.370002139
7/12/1999,6.383059442
7/13/1999,6.376721708
7/14/1999,6.360239044
7/15/1999,6.379349077
7/16/1999,6.372883569
7/19/1999,6.359086548
7/20/1999,6.328793691
7/21/1999,6.328637006
7/22/1999,6.309384396
7/23/1999,6.291623824
7/26/1999,6.249695353
7/27/1999,6.248984915
7/28/1999,6.228752665
7/29/1999,6.191471056
7/30/1999,6.250519272
8/2/1999,6.22598232
8/3/1999,6.214871925
8/4/1999,6.163397571
8/5/1999,6.138946598
8/6/1999,6.131076076
8/9/1999,6.106156626
8/10/1999,6.083411141
8/11/1999,6.082275273
8/12/1999,6.106542077
8/13/1999,6.147516375
8/16/1999,6.14804247
8/17/1999,6.164636804
8/18/1999,6.1854931
8/19/1999,6.178773453
8/20/1999,6.198223011
8/23/1999,6.20923352
8/24/1999,6.178220247
8/25/1999,6.157137757
8/26/1999,6.15237891
8/27/1999,6.14702343
8/30/1999,6.112516199
8/31/1999,6.204716743
9/1/1999,6.172127426
9/2/1999,6.13378484
9/3/1999,6.18072285
9/6/1999,6.180694713
9/7/1999,6.188295276
9/8/1999,6.162994493
9/9/1999,6.146132312
9/10/1999,6.13728244
9/13/1999,6.123020206
9/14/1999,6.074919844
9/15/1999,6.037687321
9/16/1999,6.029093806
9/17/1999,6.031665989
9/20/1999,6.013782144
9/21/1999,5.964873664
9/22/1999,5.947714763
9/23/1999,5.923780061
9/24/1999,5.896649384
9/27/1999,5.886991392
9/28/1999,5.885600897
9/29/1999,5.879096577
9/30/1999,5.934171162
10/1/1999,5.900137437
10/4/1999,5.930793184
10/5/1999,5.953607579
10/6/1999,5.958651583
10/7/1999,5.906592579
10/8/1999,5.894378099
10/11/1999,5.917575766
10/12/1999,5.885886947
10/13/1999,5.835022398
10/14/1999,5.812027333
10/15/1999,5.76435956
10/18/1999,5.754617604
10/19/1999,5.754420957
10/20/1999,5.756653218
10/21/1999,5.708475221
10/22/1999,5.724513962
10/25/1999,5.716434269
10/26/1999,5.688881139
10/27/1999,5.697249693
10/28/1999,5.714864808
10/29/1999,5.809137023
11/1/1999,5.834890142
11/2/1999,5.897799518
11/3/1999,5.915072518
11/4/1999,5.903455598
11/5/1999,5.873772111
11/8/1999,5.894624213
11/9/1999,5.88360408
11/10/1999,5.864701291
11/11/1999,5.852062241
11/12/1999,5.839806787
11/15/1999,5.804840897
11/16/1999,5.812100562
11/17/1999,5.803126314
11/18/1999,5.786141783
11/19/1999,5.813214215
11/22/1999,5.759416532
11/23/1999,5.732462219
11/24/1999,5.725405878
11/25/1999,5.725379815
11/26/1999,5.715426283
11/29/1999,5.694096781
11/30/1999,5.726366793
12/1/1999,5.735884599
12/2/1999,5.699728273
12/3/1999,5.716403953
12/6/1999,5.69222033
12/7/1999,5.67796408
12/8/1999,5.629836502
12/9/1999,5.618861282
12/10/1999,5.561616897
12/13/1999,5.531768064
12/14/1999,5.456928806
12/15/1999,5.448723876
12/16/1999,5.453769
12/17/1999,5.677373838
12/20/1999,5.750669573
12/21/1999,5.751239848
12/22/1999,5.734172199
12/23/1999,5.754680971
12/24/1999,5.754654774
12/27/1999,5.762169324
12/28/1999,5.837379805
12/29/1999,5.89767866
12/30/1999,5.914948432
12/31/1999,5.942101784
1/3/2000,5.881153695
1/4/2000,5.830217618
1/5/2000,5.845357294
1/6/2000,5.952388354
1/7/2000,6.083616015
1/10/2000,6.154221044
1/11/2000,6.129527068
1/12/2000,6.108283979
1/13/2000,6.1028885
1/14/2000,6.087481979
1/17/2000,6.087454267
1/18/2000,6.105616754
1/19/2000,6.133790029
1/20/2000,6.124475391
1/21/2000,6.121422952
1/24/2000,6.070702012
1/25/2000,6.052953182
1/26/2000,6.057100313
1/27/2000,6.041140849
1/28/2000,6.017684204
1/31/2000,5.9789776
2/1/2000,6.01204907
2/2/2000,6.014066399
2/3/2000,6.041599711
2/4/2000,6.01844178
2/7/2000,6.011002456
2/8/2000,6.022007737
2/9/2000,6.022193308
2/10/2000,6.008194177
2/11/2000,5.950065195
2/14/2000,5.904971216
2/15/2000,5.911418944
2/16/2000,5.886856785
2/17/2000,5.923078947
2/18/2000,5.871937346
2/21/2000,5.871910616
2/22/2000,5.855740327
2/23/2000,5.857161898
2/24/2000,5.841375176
2/25/2000,5.834235293
2/28/2000,5.818576602
2/29/2000,5.885635932
3/1/2000,5.8561767
3/2/2000,5.84814241
3/3/2000,5.871542262
3/6/2000,5.874497071
3/7/2000,5.815691709
3/8/2000,5.82537644
3/9/2000,5.834848119
3/10/2000,5.825408588
3/13/2000,5.811624716
3/14/2000,5.820457444
3/15/2000,5.889855968
3/16/2000,5.987492258
3/17/2000,6.003138731
3/20/2000,6.009372348
3/21/2000,6.025614856
3/22/2000,6.057530731
3/23/2000,6.067128695
3/24/2000,6.042100342
3/27/2000,6.036408301
3/28/2000,6.032292153
3/29/2000,6.067060808
3/30/2000,6.089776203
3/31/2000,6.118326182
4/3/2000,6.118937173
4/4/2000,6.128151203
4/5/2000,6.16006516
4/6/2000,6.230223701
4/7/2000,6.283431282
4/10/2000,6.32927056
4/11/2000,6.360884906
4/12/2000,6.405019889
4/13/2000,6.428627063
4/14/2000,6.392994405
4/17/2000,6.368775547
4/18/2000,6.402049903
4/19/2000,6.410793724
4/20/2000,6.418345029
4/21/2000,6.418315811
4/24/2000,6.428762904
4/25/2000,6.466337459
4/26/2000,6.514004613
4/27/2000,6.52981697
4/28/2000,6.551463445
5/1/2000,6.667138865
5/2/2000,6.748191252
5/3/2000,6.730530227
5/4/2000,6.724920941
5/5/2000,6.73195942
5/8/2000,6.702289824
5/9/2000,6.722699875
