Date,Adj Close
1/4/1999,75.54611899
1/5/1999,75.55734351
1/6/1999,75.56841327
1/7/1999,75.58490025
1/8/1999,75.5835879
1/11/1999,75.6064208
1/12/1999,75.61919321
1/13/1999,75.63521598
1/14/1999,75.64953623
1/15/1999,75.65704628
1/18/1999,75.6846775
1/19/1999,75.70162907
1/20/1999,75.72585527
1/21/1999,75.73785401
1/22/1999,75.73499403
1/25/1999,75.7536483
1/26/1999,75.76007506
1/27/1999,75.7638706
1/28/1999,75.76782092
1/29/1999,75.78260581
1/31/1999,75.78268667
2/1/1999,75.78276753
2/2/1999,75.79043261
2/3/1999,75.80893232
2/4/1999,75.82000261
2/5/1999,75.8241078
2/8/1999,75.852204
2/9/1999,75.86172656
2/10/1999,75.87434477
2/11/1999,75.88216478
2/12/1999,75.88348399
2/15/1999,75.91173519
2/16/1999,75.9243535
2/17/1999,75.9338762
2/18/1999,75.94324414
2/19/1999,75.94982602
2/22/1999,75.9740531
2/23/1999,75.96422808
2/24/1999,75.98226392
2/25/1999,75.99472762
2/26/1999,76.00177394
2/28/1999,76.00185503
3/1/1999,76.00797267
3/2/1999,76.02136515
3/3/1999,76.04388989
3/4/1999,76.05000759
3/5/1999,76.05968534
3/8/1999,76.08871113
3/9/1999,76.10009157
3/10/1999,76.1097694
3/11/1999,76.11944725
3/12/1999,76.13082776
3/15/1999,76.16434254
3/16/1999,76.1738657
3/17/1999,76.18354366
3/18/1999,76.20065135
3/19/1999,76.20862672
3/22/1999,76.23564076
3/23/1999,76.24795019
3/24/1999,76.2574735
3/25/1999,76.2628176
3/26/1999,76.27110265
3/29/1999,76.29842647
3/30/1999,76.31058125
3/31/1999,76.31638979
4/1/1999,76.36430043
4/2/1999,76.3620601
4/5/1999,76.37684638
4/6/1999,76.38079757
4/7/1999,76.39001154
4/8/1999,76.40247608
4/9/1999,76.43336043
4/12/1999,76.44892081
4/13/1999,76.45983757
4/14/1999,76.46827773
4/15/1999,76.47300299
4/16/1999,76.49785081
4/19/1999,76.51093471
4/20/1999,76.51875581
4/21/1999,76.53354245
4/22/1999,76.53749385
4/23/1999,76.56063919
4/26/1999,76.55205264
4/27/1999,76.55894508
4/28/1999,76.57017166
4/29/1999,76.58495845
4/30/1999,76.61197373
5/3/1999,76.6349645
5/4/1999,76.63922562
5/5/1999,76.65432213
5/6/1999,76.66229827
5/7/1999,76.67367984
5/10/1999,76.70611308
5/11/1999,76.71563722
5/12/1999,76.72361346
5/13/1999,76.73824578
5/14/1999,76.73972078
5/17/1999,76.76085443
5/18/1999,76.78152374
5/19/1999,76.79414388
5/20/1999,76.80831196
5/21/1999,76.81938422
5/24/1999,76.84485228
5/25/1999,76.85871088
5/26/1999,76.86266272
5/27/1999,76.87775972
5/28/1999,76.88325954
5/31/1999,76.91182367
6/1/1999,76.91608518
6/2/1999,76.92963436
6/3/1999,76.94860137
6/4/1999,76.96911637
6/7/1999,76.99783555
6/8/1999,77.00906295
6/9/1999,77.02214791
6/10/1999,77.02006296
6/11/1999,77.024789
6/14/1999,77.06341531
6/15/1999,77.08083467
6/16/1999,77.10119519
6/17/1999,77.12418729
6/18/1999,77.11993529
6/21/1999,77.15360842
6/22/1999,77.16715805
6/23/1999,77.17358705
6/24/1999,77.18295722
6/25/1999,77.18412315
6/28/1999,77.20974706
6/29/1999,77.21664054
6/30/1999,77.23483425
7/1/1999,77.2607679
7/2/1999,77.27060261
7/5/1999,77.3004063
7/6/1999,77.31596861
7/7/1999,77.34066407
7/8/1999,77.34662894
7/9/1999,77.35460621
7/12/1999,77.37868259
7/13/1999,77.39022029
7/14/1999,77.39324405
7/15/1999,77.40478178
7/16/1999,77.42467873
7/19/1999,77.4600557
7/20/1999,77.46973595
7/21/1999,77.49025222
7/22/1999,77.50442173
7/23/1999,77.50326602
7/26/1999,77.5219248
7/27/1999,77.52324592
7/28/1999,77.5346291
7/29/1999,77.54585751
7/30/1999,77.5516679
7/31/1999,77.55175065
8/2/1999,77.56622994
8/3/1999,77.57652962
8/4/1999,77.59596264
8/5/1999,77.61880135
8/6/1999,77.61067964
8/9/1999,77.62531388
8/10/1999,77.63917414
8/11/1999,77.65628529
8/12/1999,77.68500669
8/13/1999,77.69329415
8/16/1999,77.71845518
8/17/1999,77.73324443
8/18/1999,77.74633087
8/19/1999,77.75632127
8/20/1999,77.75578502
8/23/1999,77.771658
8/24/1999,77.77205059
8/25/1999,77.79380619
8/26/1999,77.80549954
