CAGR,0.1393654389868384
Vol,0.09887918966026037
Sharpe,1.2751336227410752
Sortino,1.8291148905846082
Total Return,8.51589037498504
Max DD,-0.17513468530395548
VaR,-0.017362901002987773
CVaR,-0.022425404791141506
Beta,0.14479365138326777
Alpha,0.12539801503075787
R2,0.07427234906425428
Treynor,0.8707852735300233
Leverage,1.5
