CAGR,0.06419701597683591
Vol,0.03981110927408796
Sharpe,1.3008588212730314
Sortino,1.8841408792518755
Total Return,2.010326205747841
Max DD,-0.06977222604544242
VaR,-0.006840287583406661
CVaR,-0.009087975094794504
Beta,0.06032537071616583
Alpha,0.058740729317688034
R2,0.07952970255477754
Treynor,0.8584884281528954
Leverage,0.0
